area,is_house,has_pool,age,price,lat,lon,rooms,cluster,distance_from_center,area_per_room,log_area,log_rooms,log_age
0.20817977664974618,0.0,0.0,0.5263157894736842,630.0,0.9993887816421925,0.003142859152794238,0.25,0.0,0.10655174791035568,0.6793183578621224,0.3966492183999495,0.43067655807339306,0.8004371064686714
0.30438389847715736,0.0,0.0,0.3157894736842105,772.0,0.9992377305704193,0.003769453096599325,0.5,0.0,0.07185007583648532,0.4996127033307514,0.5148026574217648,0.6826061944859854,0.6495607655709434
0.49238578680203043,0.0,0.0,0.47368421052631576,214.0,0.0018035466112561304,0.9939508120307021,0.75,1.0,0.5893156441127516,0.5228445170480196,0.6919485360283268,0.8613531161467861,0.768621786840241
0.16243565989847716,1.0,1.0,0.47368421052631576,751.0,0.9994920269868682,0.0009078021483351322,0.25,0.0,0.467514324790822,0.5666150271107668,0.33036792644580215,0.43067655807339306,0.768621786840241
0.5786802030456852,1.0,0.0,0.7894736842105263,273.0,0.0016272515748116734,0.996736115487129,0.75,1.0,0.5726072499646306,0.6291496424566763,0.7576932225791599,0.8613531161467861,0.9255128526390367
0.13178238578680201,0.0,0.0,0.3157894736842105,493.0,0.9992260991548105,0.0023155633658249078,0.25,0.0,0.1844471624792886,0.49109217660728116,0.28113287125607456,0.43067655807339306,0.6495607655709434
0.4467005076142132,0.0,0.0,0.42105263157894735,247.0,0.0010257476727096714,0.9938458470408675,0.5,1.0,0.14373047982649778,0.7333703536416338,0.6537564274897191,0.6826061944859854,0.7334515826841693
0.4567070913705583,0.0,0.0,0.5263157894736842,948.0,0.999442588599865,0.005136968876154979,0.75,0.0,0.3405454963617175,0.47889233152594884,0.6623465442561347,0.8613531161467861,0.8004371064686714
0.3197969543147208,1.0,0.0,0.7368421052631579,190.0,0.0014926717629695318,0.9895841886594546,0.5,1.0,0.9294685117284436,0.5249289312717188,0.5316208415567361,0.6826061944859854,0.9039693650225663
0.03553299492385787,1.0,0.0,0.5789473684210527,93.0,0.0006037274586043457,0.9914375718912133,0.0,1.0,0.6923341979292447,0.8417598932739897,0.0906418042712269,0.0,0.829482217661603
0.3298496954314721,0.0,1.0,0.21052631578947367,903.0,0.9990190379258231,0.0028071490612159807,0.5,0.0,0.2270244615343564,0.5414407436096049,0.5423249722388397,0.6826061944859854,0.5372435736804817
0.27420221319796956,0.0,0.0,0.21052631578947367,1169.0,0.9993027008226544,0.0032979318976620636,0.5,0.0,0.02940760974893486,0.450038729666925,0.4803362924698232,0.6826061944859854,0.5372435736804817
0.0,0.0,0.0,0.631578947368421,65.0,0.001060010957290653,0.9997437341505857,0.0,1.0,0.9030614413085263,0.6666690984832611,0.0,0.0,0.8562011298888889
0.3197969543147208,0.0,0.0,0.21052631578947367,184.0,0.002053111773086925,0.9921471337627047,0.5,1.0,0.8958110493393534,0.5249289312717188,0.5316208415567361,0.6826061944859854,0.5372435736804817
0.26903553299492383,1.0,0.0,0.5789473684210527,176.0,0.0008463333414499082,0.9916929817840466,0.5,1.0,0.5490888042580341,0.44155236232375267,0.47421829901488183,0.6826061944859854,0.829482217661603
0.949238578680203,1.0,0.0,0.9473684210526315,388.0,0.0016212204491575612,0.9925546414810512,1.0,1.0,0.553765015713281,0.801739140178966,0.9757696764762516,1.0,0.9828778776927557
0.05583756345177665,1.0,1.0,0.47368421052631576,112.0,0.0018710618455279632,0.9956289396184669,0.25,1.0,0.6615810750000383,0.3039810235596087,0.13654946930496625,0.43067655807339306,0.768621786840241
0.18781725888324874,1.0,0.0,0.5789473684210527,147.0,0.0007410601519640058,0.9932941029326963,0.25,1.0,0.3797584161940491,0.6291496424566763,0.36810537148773903,0.43067655807339306,0.829482217661603
0.2639593908629442,1.0,0.0,0.3157894736842105,175.0,0.001193077476870488,0.9967752966099245,0.5,1.0,0.3882043760705254,0.4332147054289562,0.46814195377177104,0.6826061944859854,0.6495607655709434
0.5431472081218274,1.0,0.0,0.5263157894736842,279.0,0.002038255464700031,0.9925840393796119,0.75,1.0,0.8507494157577365,0.5853769437589941,0.7315463472369035,0.8613531161467861,0.8004371064686714
0.34517766497461927,1.0,0.0,0.7368421052631579,189.0,0.0017474136535163775,0.9937996156420931,0.5,1.0,0.5490769923795822,0.5666172157457018,0.5582635761819346,0.6826061944859854,0.9039693650225663
0.1067881776649746,0.0,0.0,0.631578947368421,482.0,0.9993806253999569,0.003132934103385671,0.25,0.0,0.1008672013652128,0.42951200619674673,0.23752799620505224,0.43067655807339306,0.8562011298888889
0.5076142131979695,1.0,0.0,0.631578947368421,250.0,0.0017431510996580313,0.9963738773655106,0.75,1.0,0.6144268774460201,0.5416042450613119,0.7041235202439242,0.8613531161467861,0.8562011298888889
0.49746192893401014,0.0,1.0,0.2631578947368421,255.0,0.0017233003377508482,0.9976367445955343,0.75,1.0,0.7399578155256685,0.529097759719117,0.6960362373967901,0.8613531161467861,0.5981040045018439
0.0709474263959391,0.0,0.0,0.42105263157894735,397.0,0.9992190945828768,0.002135847454912585,0.25,0.0,0.21648294379717256,0.34120836560805584,0.16843256226207223,0.43067655807339306,0.7334515826841693
0.27420221319796956,0.0,0.0,0.5263157894736842,686.0,0.9992484081074812,0.0017045117705283153,0.5,0.0,0.2887767204497213,0.450038729666925,0.4803362924698232,0.6826061944859854,0.8004371064686714
0.3298496954314721,0.0,0.0,0.21052631578947367,814.0,0.9994136756979594,0.00391080734958964,0.5,0.0,0.15280064400602328,0.5414407436096049,0.5423249722388397,0.6826061944859854,0.5372435736804817
0.11150406598984772,0.0,0.0,0.47368421052631576,455.0,0.9991215701584907,0.005271711528938289,0.25,0.0,0.3525387901574975,0.44113090627420604,0.2460184365190738,0.43067655807339306,0.768621786840241
0.29441624365482233,1.0,1.0,0.3157894736842105,207.0,0.000588754362036476,0.9900569656279397,0.5,1.0,0.9021365565616454,0.48324064679773565,0.5036520636118849,0.6826061944859854,0.6495607655709434
0.17752650253807103,1.0,0.0,0.5263157894736842,693.0,0.9989836647783816,0.0021033129816829354,0.5,0.0,0.32188003527342723,0.29124709527498055,0.35310908995536294,0.6826061944859854,0.8004371064686714
0.4010152284263959,0.0,0.0,0.5263157894736842,242.0,0.0011793010557931654,0.9951792085784313,0.75,1.0,0.11729466215268568,0.4102861489682654,0.6127787059238718,0.8613531161467861,0.8004371064686714
0.4161504517766498,0.0,0.0,0.15789473684210525,1220.0,0.9992912467058999,0.0033580589335966806,0.75,0.0,0.017531245833528702,0.4289310611928737,0.6266879398066307,0.8613531161467861,0.46275642631951835
0.4619289340101523,0.0,0.0,0.5263157894736842,255.0,0.0010252158954790335,0.9889086026415459,0.75,1.0,0.993347068849681,0.48532506102143486,0.6667776228357195,0.8613531161467861,0.8004371064686714
0.05585658375634516,1.0,0.0,0.5263157894736842,461.0,0.9987709371037615,0.0020163514311436603,0.25,0.0,0.4757562313920509,0.3040278853601859,0.136590762406864,0.43067655807339306,0.8004371064686714
0.17258883248730963,1.0,0.0,0.47368421052631576,144.0,0.0008968823738256868,0.9936028307632756,0.25,1.0,0.24448559261381558,0.5916301864300916,0.34576906301754684,0.43067655807339306,0.768621786840241
0.3147208121827411,1.0,0.0,0.6842105263157895,176.0,0.0010157310082293907,0.9896215004529522,0.5,1.0,0.8694701375933102,0.5165912743769221,0.5261373203963869,0.6826061944859854,0.8809389787307026
0.2944805329949238,0.0,0.0,0.631578947368421,707.0,0.9993038771699129,0.0016483435851194937,0.5,0.0,0.29979097900690554,0.48334624322230824,0.5037246961133146,0.6826061944859854,0.8562011298888889
0.19796954314720813,1.0,0.0,0.7894736842105263,147.0,0.00030075989999078686,0.9915020645342807,0.25,1.0,0.8639352241332471,0.654162613141066,0.38251786528355997,0.43067655807339306,0.9255128526390367
0.06091370558375635,1.0,1.0,0.2631578947368421,378.0,0.0010988035950214832,0.9945624504282441,0.25,1.0,0.006843466816649723,0.3164875089018036,0.1474635299165462,0.43067655807339306,0.5981040045018439
0.14215734010152287,0.0,0.0,0.47368421052631576,497.0,0.9995855075501916,0.0022400861981216437,0.25,0.0,0.3293140662812338,0.5166537567776918,0.2982843298732658,0.43067655807339306,0.768621786840241
0.3553299492385787,1.0,0.0,0.42105263157894735,216.0,0.0013359256184793064,0.9895064275190018,0.5,1.0,0.9060551332412841,0.5832925295352949,0.5685768281197789,0.6826061944859854,0.7334515826841693
0.817258883248731,0.0,0.0,0.5789473684210527,410.0,0.0010619028723462545,0.9940751537443329,1.0,1.0,0.09418380710495629,0.671671692620139,0.9073982568055534,1.0,0.829482217661603
0.2841055786802031,1.0,0.0,0.8947368421052632,879.0,0.9998356293229205,0.0035668666014556723,0.5,0.0,0.4753993153536827,0.466305189775368,0.4918801561268722,0.6826061944859854,0.9648297958439285
0.28426395939086296,0.0,0.0,0.21052631578947367,166.0,0.001410661181061871,0.9998083186070592,0.5,1.0,0.9475182928895702,0.46656533300814246,0.4920628600233173,0.6826061944859854,0.5372435736804817
0.2841055786802031,0.0,0.0,0.631578947368421,697.0,0.9990126115860156,0.005542539105042683,0.5,0.0,0.43404977016311236,0.466305189775368,0.4918801561268722,0.6826061944859854,0.8562011298888889
0.27918781725888325,1.0,0.0,0.47368421052631576,190.0,0.0009849597298287993,0.9923944818968486,0.5,1.0,0.39404392253709636,0.45822767611334597,0.48617739828034673,0.6826061944859854,0.768621786840241
0.05585658375634516,0.0,0.0,0.5263157894736842,396.0,0.9991622625493439,0.002917579333852337,0.25,0.0,0.11502738044036068,0.3040278853601859,0.136590762406864,0.43067655807339306,0.8004371064686714
0.5835644873096446,0.0,0.0,0.2631578947368421,1195.0,0.9991616628605358,0.003582728519108566,0.75,0.0,0.09322263109865671,0.6351665375677769,0.7611940697132923,0.8613531161467861,0.5981040045018439
0.20304568527918782,1.0,0.0,0.5263157894736842,148.0,0.000786760084817158,0.99318597840363,0.25,1.0,0.3618913746063195,0.6666690984832611,0.3895878510914207,0.43067655807339306,0.8004371064686714
